instance,algo,param_name,param_value,run_id,seed,objective
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,9,12353,16.687412203255914
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,10,12354,18.804683657472047
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,11,12355,15.804656128193747
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,12,12356,16.366437153642362
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,13,12357,17.31363488408442
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,14,12358,16.43781223236231
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,15,12359,16.607209457260574
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,16,12360,18.003886144171656
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,17,12361,16.825429609203457
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,18,12362,16.542249470609395
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,19,12363,16.33459420281082
instances\Geo\Geo 250 2.txt,GRC2,beta,0.9,20,12364,18.804683657472047
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,1,12345,16.687412203255914
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,2,12346,16.31841029125684
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,3,12347,17.673688176781717
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,4,12348,17.63989824904951
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,5,12349,16.825429609203457
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,6,12350,16.042702293644304
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,7,12351,16.825429609203457
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,8,12352,17.673688176781717
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,9,12353,17.07269460364075
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,10,12354,18.804683657472047
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,11,12355,15.014482665594908
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,12,12356,16.366437153642362
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,13,12357,18.030096887751437
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,14,12358,16.43781223236231
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,15,12359,16.357940516332647
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,16,12360,18.003886144171656
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,17,12361,16.825429609203457
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,18,12362,17.31363488408442
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,19,12363,16.26169859700087
instances\Geo\Geo 250 2.txt,GRC2,beta,1.0,20,12364,18.804683657472047
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,1,12345,141.94812170208817
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,2,12346,140.3579090594343
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,3,12347,140.57889640863897
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,4,12348,142.93626179280727
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,5,12349,138.45162972335208
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,6,12350,142.5233617534189
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,7,12351,142.13914716841632
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,8,12352,142.7722964815497
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,9,12353,140.57889640863897
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,10,12354,141.4424456506127
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,11,12355,143.25239849927945
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,12,12356,142.3043616401032
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,13,12357,141.07339173811934
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,14,12358,141.19915938059643
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,15,12359,141.07339173811934
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,16,12360,139.2806164298948
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,17,12361,140.83849646534634
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,18,12362,139.8436780948585
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,19,12363,143.425186534812
instances\Geo\Geo 250 20.txt,GRC,alpha,0.1,20,12364,138.65187740035358
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,1,12345,138.7393556409859
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,2,12346,137.59168776757403
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,3,12347,139.36170828446782
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,4,12348,137.80764405272905
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,5,12349,138.28578619126603
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,6,12350,136.9825050592661
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,7,12351,136.73464559760959
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,8,12352,140.21576841690262
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,9,12353,139.2806164298948
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,10,12354,139.45058605003703
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,11,12355,138.10658475004985
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,12,12356,141.9481340388433
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,13,12357,136.00286985842902
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,14,12358,137.9938372972168
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,15,12359,141.5426030863111
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,16,12360,141.07339173811934
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,17,12361,141.27648116372166
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,18,12362,139.88049771020218
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,19,12363,140.18542939485963
instances\Geo\Geo 250 20.txt,GRC,alpha,0.2,20,12364,137.4556092188846
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,1,12345,141.95239560343023
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,2,12346,134.95971858189844
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,3,12347,139.03555040456828
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,4,12348,137.4556092188846
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,5,12349,134.63081394924907
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,6,12350,134.44499664345034
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,7,12351,135.21408066648448
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,8,12352,136.00286985842902
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,9,12353,134.9373773483537
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,10,12354,138.10658475004985
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,11,12355,139.03555040456828
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,12,12356,134.7258101119437
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,13,12357,138.16739166836734
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,14,12358,130.96249789041846
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,15,12359,135.24482186131684
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,16,12360,134.55315455389388
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,17,12361,137.0565985942651
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,18,12362,137.84105046288673
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,19,12363,136.66779213472367
instances\Geo\Geo 250 20.txt,GRC,alpha,0.3,20,12364,134.07576283828305
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,1,12345,135.30507153731267
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,2,12346,128.31685278332037
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,3,12347,130.77280439343838
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,4,12348,130.85001669974773
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,5,12349,134.19859236649816
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,6,12350,131.1422497621658
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,7,12351,134.08086988746547
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,8,12352,132.13776376823023
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,9,12353,138.76292581424184
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,10,12354,136.85010950302544
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,11,12355,133.75472202866604
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,12,12356,130.96249789041846
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,13,12357,129.54977266392294
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,14,12358,133.4437606303859
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,15,12359,128.03220008719646
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,16,12360,127.31530699067886
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,17,12361,133.531717989753
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,18,12362,133.37451086985547
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,19,12363,131.32428822392902
instances\Geo\Geo 250 20.txt,GRC,alpha,0.4,20,12364,136.2361376494376
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,1,12345,124.3152112705842
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,2,12346,127.96703237567591
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,3,12347,128.02472687069434
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,4,12348,122.95989009821575
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,5,12349,124.9476480609992
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,6,12350,123.19017869555343
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,7,12351,127.08124472408106
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,8,12352,132.32322759760416
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,9,12353,120.90006697046775
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,10,12354,122.68412576782899
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,11,12355,128.8316661482085
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,12,12356,125.29553581714022
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,13,12357,126.24395512565647
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,14,12358,123.01563613895026
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,15,12359,125.35097679711357
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,16,12360,124.99613167670275
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,17,12361,128.8316661482085
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,18,12362,122.39755237416014
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,19,12363,124.75791419697438
instances\Geo\Geo 250 20.txt,GRC,alpha,0.5,20,12364,130.6145423600388
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,1,12345,120.01465701734462
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,2,12346,118.26897945730514
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,3,12347,117.54865218264503
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,4,12348,121.83926427589331
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,5,12349,119.80551198079652
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,6,12350,115.43424503059177
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,7,12351,113.52139146704529
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,8,12352,116.44080083751254
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,9,12353,117.25677434862605
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,10,12354,121.87633658970972
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,11,12355,116.85733437274462
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,12,12356,116.29442925167749
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,13,12357,118.53762751515343
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,14,12358,121.47583516705906
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,15,12359,118.94199055694757
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,16,12360,122.96240612551628
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,17,12361,121.47583516705906
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,18,12362,118.14058829476735
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,19,12363,124.90258987262125
instances\Geo\Geo 250 20.txt,GRC,alpha,0.6,20,12364,122.99519102591029
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,1,12345,114.06693359619827
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,2,12346,110.5254051701331
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,3,12347,114.47944712402224
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,4,12348,109.07895839595356
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,5,12349,110.5254051701331
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,6,12350,122.88370076774576
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,7,12351,116.1055867842883
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,8,12352,112.27746699162775
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,9,12353,115.75521812935514
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,10,12354,109.66448315176027
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,11,12355,109.07895839595356
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,12,12356,107.88051414833859
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,13,12357,112.27746699162775
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,14,12358,111.38941726013145
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,15,12359,111.23383450592081
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,16,12360,109.38138805415028
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,17,12361,113.6607538532398
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,18,12362,116.44080083751254
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,19,12363,114.13131872319943
instances\Geo\Geo 250 20.txt,GRC,alpha,0.7,20,12364,111.80682488391032
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,1,12345,108.12520641237623
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,2,12346,107.55036297194523
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,3,12347,100.86834118874798
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,4,12348,103.21329583000305
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,5,12349,112.27746699162775
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,6,12350,102.67992127579807
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,7,12351,99.48704889286826
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,8,12352,103.79560886793803
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,9,12353,109.83144332491932
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,10,12354,113.436103454026
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,11,12355,102.78690097933938
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,12,12356,101.3245561882797
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,13,12357,99.79173450815483
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,14,12358,115.74957091075959
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,15,12359,106.18622662532059
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,16,12360,113.83908881730031
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,17,12361,109.16806687328042
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,18,12362,112.49210219473633
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,19,12363,103.9738252613703
instances\Geo\Geo 250 20.txt,GRC,alpha,0.8,20,12364,108.2983505994578
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,1,12345,95.19485503190825
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,2,12346,104.3218276080633
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,3,12347,108.53481965723113
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,4,12348,95.51248024330798
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,5,12349,103.42514352849811
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,6,12350,102.67992127579807
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,7,12351,102.67992127579807
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,8,12352,96.05811038971235
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,9,12353,99.13397544210403
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,10,12354,99.13397544210403
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,11,12355,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,12,12356,97.10467028722411
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,13,12357,107.10285128292314
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,14,12358,102.78690097933938
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,15,12359,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,16,12360,111.06515513195463
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,17,12361,107.10285128292314
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,18,12362,99.48704889286826
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,19,12363,103.79560886793803
instances\Geo\Geo 250 20.txt,GRC,alpha,0.9,20,12364,97.10467028722411
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,1,12345,97.0460160489316
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,2,12346,97.10467028722411
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,3,12347,95.19485503190825
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,4,12348,99.79173450815483
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,5,12349,95.51248024330798
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,6,12350,82.82208207821965
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,7,12351,87.17808273615462
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,8,12352,96.05811038971235
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,9,12353,82.82208207821965
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,10,12354,96.05811038971235
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,11,12355,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,12,12356,87.17808273615462
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,13,12357,99.79173450815483
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,14,12358,95.51248024330798
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,15,12359,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,16,12360,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,17,12361,94.4938453642033
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,18,12362,99.48704889286826
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,19,12363,95.51248024330798
instances\Geo\Geo 250 20.txt,GRC,alpha,1.0,20,12364,87.17808273615462
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,1,12345,138.12062215303484
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,2,12346,139.55471027131784
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,3,12347,136.74714085107357
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,4,12348,139.9234117047359
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,5,12349,138.3643153634861
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,6,12350,139.13501143235197
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,7,12351,135.503857848156
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,8,12352,141.8246148490566
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,9,12353,139.88049771020218
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,10,12354,138.88765041796034
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,11,12355,139.79552167663098
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,12,12356,135.28969779958078
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,13,12357,140.91622396720533
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,14,12358,139.13501143235197
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,15,12359,138.21125073746438
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,16,12360,136.9298137243024
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,17,12361,140.80249701119246
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,18,12362,137.36013733472927
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,19,12363,138.7393556409859
instances\Geo\Geo 250 20.txt,GRC2,beta,0.1,20,12364,140.34717271203735
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,1,12345,142.06153608773525
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,2,12346,140.5253212771816
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,3,12347,139.87681058482613
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,4,12348,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,5,12349,140.83849646534634
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,6,12350,142.89250990673952
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,7,12351,142.5620779039536
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,8,12352,143.02635809761955
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,9,12353,141.95239560343023
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,10,12354,140.57889640863897
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,11,12355,141.07339173811934
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,12,12356,139.36170828446782
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,13,12357,142.63232902485294
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,14,12358,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,15,12359,139.74534929845368
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,16,12360,142.5233617534189
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,17,12361,141.8246148490566
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,18,12362,144.0224327944865
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,19,12363,143.425186534812
instances\Geo\Geo 250 20.txt,GRC2,beta,0.2,20,12364,139.8497032424802
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,1,12345,143.05669835007117
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,2,12346,139.47184513240083
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,3,12347,142.5620779039536
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,4,12348,143.19699621741384
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,5,12349,138.77588409945807
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,6,12350,140.9636684431758
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,7,12351,144.63168420201362
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,8,12352,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,9,12353,140.83849646534634
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,10,12354,142.89979462010962
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,11,12355,143.02635809761955
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,12,12356,143.425186534812
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,13,12357,142.5233617534189
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,14,12358,141.8246148490566
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,15,12359,142.5620779039536
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,16,12360,139.8436780948585
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,17,12361,141.9481340388433
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,18,12362,142.93626179280727
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,19,12363,143.02635809761955
instances\Geo\Geo 250 20.txt,GRC2,beta,0.3,20,12364,140.34717271203735
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,1,12345,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,2,12346,142.5620779039536
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,3,12347,143.52752110591956
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,4,12348,143.99864022528484
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,5,12349,139.88049771020218
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,6,12350,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,7,12351,141.07339173811934
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,8,12352,139.74534929845368
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,9,12353,142.55856097615853
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,10,12354,140.91622396720533
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,11,12355,143.425186534812
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,12,12356,143.30321965750338
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,13,12357,143.99864022528484
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,14,12358,142.5620779039536
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,15,12359,143.02635809761955
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,16,12360,143.3870562594954
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,17,12361,139.87681058482613
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,18,12362,143.3870562594954
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,19,12363,143.3870562594954
instances\Geo\Geo 250 20.txt,GRC2,beta,0.4,20,12364,140.34717271203735
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,1,12345,144.1336504229694
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,2,12346,142.5233617534189
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,3,12347,143.1026819153126
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,4,12348,143.02635809761955
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,5,12349,142.5233617534189
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,6,12350,143.425186534812
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,7,12351,145.07156246194805
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,8,12352,142.7722964815497
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,9,12353,143.425186534812
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,10,12354,144.160486880582
instances\Geo\Geo 250 20.txt,GRC2,beta,0.5,11,12355,143.99864022528484
